customerid,value
customer-285087250,1
customer-97175487,1
customer-838783986,1
customer-285479440,1
customer-838842416,1
customer-285589281,1
customer-97329290,1
customer-839303791,1
customer-2283175,1
customer-839690540,1
customer-839781180,1
customer-839824441,1
customer-286033016,1
customer-91580744402,1
customer-83452622202,1
customer-840202270,1
customer-840209046,1
customer-840246771,1
customer-840249706,1
customer-83450909302,1
customer-840332511,1
customer-83343681102,1
customer-840668946,1
customer-286565810,1
customer-840813706,1
customer-286791401,1
customer-286967100,1
customer-841369886,1
customer-97422597,1
customer-287138510,1
customer-287469240,1
customer-287482191,1
customer-841982030,1
customer-842028261,1
customer-83293741302,1
customer-287532310,1
customer-287593977,1
customer-842422711,1
customer-287621651,1
customer-842577236,1
customer-287743760,1
customer-287843730,1
customer-842715876,1
customer-97644587,1
customer-287966276,1
customer-842958196,1
customer-288085410,1
customer-843469341,1
customer-288107360,1
customer-843763976,1
customer-288232526,1
customer-97723392,1
customer-844119520,1
customer-288313510,1
customer-844138066,1
customer-844284840,1
customer-844325596,1
customer-844427000,1
customer-844624351,1
customer-844647616,1
customer-844831930,1
customer-288585980,1
customer-845010700,1
customer-91574308902,1
customer-97829170,1
customer-845124140,1
customer-845145810,1
customer-845192966,1
customer-845270971,1
customer-845450621,1
customer-845499486,1
customer-83273268702,1
customer-845779181,1
customer-897036,1
customer-845999826,1
customer-846168290,1
customer-83262501102,1
customer-289375966,1
customer-846354581,1
customer-289434630,1
customer-846423680,1
customer-91584036402,1
customer-846575086,1
customer-846711646,1
customer-83261308902,1
customer-91574234302,1
customer-289585701,1
customer-847362256,1
customer-847369316,1
customer-847712376,1
customer-289763196,1
customer-31774702,1
customer-97994181,1
customer-848358686,1
customer-848382512,1
customer-848552601,1
customer-848567831,1
customer-290455930,1
customer-290496820,1
customer-848980236,1
customer-848989101,1
customer-849094163,1
customer-83256586102,1
customer-290757720,1
customer-849802871,1
customer-98119606,1
customer-98160482,1
customer-850248120,1
customer-32656370,1
customer-850573681,1
customer-83210617002,1
customer-850624220,1
customer-850651961,1
customer-850666766,1
customer-91574160202,1
customer-850810446,1
customer-91574143602,1
customer-851535971,1
customer-91574133802,1
customer-851793671,1
customer-83207130102,1
customer-851848181,1
customer-851883341,1
customer-852140401,1
customer-852306790,1
customer-852378000,1
customer-291648376,1
customer-852461526,1
customer-291698136,1
customer-852596031,1
customer-852833086,1
customer-33271530,1
customer-853066421,1
customer-291915107,1
customer-853428641,1
customer-853502581,1
customer-853584286,1
customer-291990750,1
customer-853670921,1
customer-91574040302,1
customer-292091311,1
customer-854039871,1
customer-292200247,1
customer-292413720,1
customer-854455641,1
customer-854466000,1
customer-854475110,1
customer-854583641,1
customer-98686661,1
customer-292634236,1
customer-854826096,1
customer-854990300,1
customer-855074451,1
customer-855123441,1
customer-98745377,1
customer-855236536,1
customer-855261221,1
customer-855275321,1
customer-855407696,1
customer-855511890,1
customer-855515071,1
customer-855559781,1
customer-91580636802,1
customer-855639151,1
customer-292762446,1
customer-98842277,1
customer-292911521,1
customer-856167396,1
customer-856281966,1
customer-292928827,1
customer-856375006,1
customer-292990117,1
customer-856644400,1
customer-856854440,1
customer-856987860,1
customer-857416226,1
customer-857462950,1
customer-83078849002,1
customer-99131617,1
customer-34035930,1
customer-857633981,1
customer-293763501,1
customer-293897166,1
customer-857843051,1
customer-857939696,1
customer-293927040,1
customer-858110760,1
customer-858231836,1
customer-294006066,1
customer-294034856,1
customer-99163907,1
customer-858566200,1
customer-294250020,1
customer-858658156,1
customer-83076801802,1
customer-83064908102,1
customer-859539601,1
customer-294478480,1
customer-859735086,1
customer-859832236,1
customer-99306381,1
customer-83064060802,1
customer-860193351,1
customer-294930336,1
customer-860394686,1
customer-295037260,1
customer-861054731,1
customer-295068706,1
customer-295172690,1
customer-861759301,1
customer-295286826,1
customer-862075326,1
customer-862221706,1
customer-862329426,1
customer-2357417,1
customer-99403664,1
customer-862631520,1
customer-862715111,1
customer-863251071,1
customer-863264816,1
customer-91580588202,1
customer-83061638902,1
customer-83058375002,1
customer-863600850,1
customer-863663996,1
customer-863726280,1
customer-863781530,1
customer-863787271,1
customer-863838131,1
customer-864458246,1
customer-296176106,1
customer-864609466,1
customer-864623441,1
customer-864700960,1
customer-296282157,1
customer-864840131,1
customer-865162636,1
customer-865233870,1
customer-296325901,1
customer-865408550,1
customer-865461316,1
customer-296412947,1
customer-296414127,1
customer-83031626102,1
customer-865991476,1
customer-866037746,1
customer-83018872602,1
customer-866264640,1
customer-866267841,1
customer-866300966,1
customer-296511597,1
customer-83003084702,1
customer-99761337,1
customer-296622976,1
customer-867112256,1
customer-867425456,1
customer-867435496,1
customer-867793011,1
customer-867798666,1
customer-867861601,1
customer-867953911,1
customer-296883717,1
customer-100147354,1
customer-868452200,1
customer-91573981902,1
customer-868794491,1
customer-82989286402,1
customer-297123616,1
customer-297228577,1
customer-869221586,1
customer-869236841,1
customer-869500410,1
customer-297266167,1
customer-869685541,1
customer-91580475102,1
customer-869830590,1
customer-297455130,1
customer-297583011,1
customer-100236226,1
customer-870323501,1
customer-870520066,1
customer-870638671,1
customer-870754220,1
customer-9478610,1
customer-297729601,1
customer-297867120,1
customer-871633706,1
customer-871705056,1
customer-297981016,1
customer-298121346,1
customer-298169527,1
customer-871893681,1
customer-872343421,1
customer-298263050,1
customer-872556551,1
customer-872716846,1
customer-872781280,1
customer-100397577,1
customer-100406574,1
customer-873039446,1
customer-873299760,1
customer-873525991,1
customer-82918834402,1
customer-873714326,1
customer-298580230,1
customer-874029141,1
customer-874056896,1
customer-2389448,1
customer-874434830,1
customer-298603507,1
customer-874485140,1
customer-874672771,1
customer-9529640,1
customer-874808436,1
customer-874965076,1
customer-100802608,1
customer-299267957,1
customer-82895261102,1
customer-36559701,1
customer-875372661,1
customer-82848131302,1
customer-875526806,1
customer-875542190,1
customer-299383570,1
customer-299470517,1
customer-299492586,1
customer-299494257,1
customer-299557837,1
customer-875888796,1
customer-299613587,1
customer-876371440,1
customer-876615800,1
customer-91573973802,1
customer-876794166,1
customer-299921790,1
customer-877324330,1
customer-91573942202,1
customer-300382630,1
customer-300580566,1
customer-877608691,1
customer-877692566,1
customer-877694486,1
customer-877830950,1
customer-300768676,1
customer-877908490,1
customer-877926760,1
customer-878012201,1
customer-82782791202,1
customer-878237811,1
customer-878275640,1
customer-878503926,1
customer-300784677,1
customer-100905717,1
customer-878628871,1
customer-878660181,1
customer-878753006,1
customer-878856821,1
customer-878872191,1
customer-879142436,1
customer-101003234,1
customer-879363436,1
customer-879498306,1
customer-301179840,1
customer-301303270,1
customer-879988746,1
customer-301347280,1
customer-91580459302,1
customer-301464540,1
customer-880387500,1
customer-101121427,1
customer-301958466,1
customer-880787301,1
customer-880847826,1
customer-101328230,1
customer-881233851,1
customer-881327300,1
customer-101341681,1
customer-881369016,1
customer-881627290,1
customer-82608224902,1
customer-881757871,1
customer-881791166,1
customer-881865396,1
customer-881901401,1
customer-882010880,1
customer-882047760,1
customer-302287400,1
customer-882346726,1
customer-882406561,1
customer-882414261,1
customer-882468376,1
customer-882517251,1
customer-882540771,1
customer-101511247,1
customer-302542100,1
customer-9562165,1
customer-302796080,1
customer-82592006002,1
customer-302871980,1
customer-882973341,1
customer-882998141,1
customer-91573912302,1
customer-303326610,1
customer-101803064,1
customer-37899951,1
customer-883394451,1
customer-883439366,1
customer-883440841,1
customer-883493796,1
customer-883711622,1
customer-82563637702,1
customer-303508880,1
customer-884197841,1
customer-884399210,1
customer-303682190,1
customer-884991001,1
customer-38031210,1
customer-885254570,1
customer-303822636,1
customer-885682041,1
customer-885721376,1
customer-102080150,1
customer-303892087,1
customer-304080820,1
customer-886117301,1
customer-886197676,1
customer-886469306,1
customer-304176090,1
customer-304214990,1
customer-304282216,1
customer-102271686,1
customer-102285717,1
customer-82549396602,1
customer-304512227,1
customer-304644477,1
customer-305196430,1
customer-887415506,1
customer-887454050,1
customer-887633280,1
customer-887683151,1
customer-887695556,1
customer-887717650,1
customer-102398517,1
customer-305435457,1
customer-887949440,1
customer-146618,1
customer-888123116,1
customer-888202666,1
customer-305587187,1
customer-888287551,1
customer-888378050,1
customer-888446301,1
customer-888521141,1
customer-82541271102,1
customer-82473817202,1
customer-38803761,1
customer-889229321,1
customer-889447590,1
customer-82385583402,1
customer-889622891,1
customer-889643096,1
customer-889726240,1
customer-305779020,1
customer-102569517,1
customer-889937411,1
customer-305845356,1
customer-890274281,1
customer-102596897,1
customer-91584018902,1
customer-890603510,1
customer-890641056,1
customer-890737036,1
customer-890765516,1
customer-102675361,1
customer-890876076,1
customer-890933531,1
customer-39514450,1
customer-891024006,1
customer-102747881,1
customer-891155970,1
customer-102752067,1
customer-891605350,1
customer-891685731,1
customer-891706570,1
customer-891782160,1
customer-891782191,1
customer-891948970,1
customer-892005150,1
customer-892061240,1
customer-102752110,1
customer-102946411,1
customer-39991550,1
customer-892549420,1
customer-892892140,1
customer-306713911,1
customer-893123656,1
customer-103062581,1
customer-893430656,1
customer-893576866,1
customer-893637081,1
customer-893726366,1
customer-893870920,1
customer-306918940,1
customer-40079410,1
customer-103286997,1
customer-103379817,1
customer-894288970,1
customer-894492246,1
customer-307273047,1
customer-307348420,1
customer-894700402,1
customer-103403210,1
